label	text_a	text_a_count
1	南老先生写的很好，让我受益匪浅，但是书的做工非常粗糙，书角还破了，感觉像盗版一样。我觉得像南老的书，就更应该做工精细，这样和内容才匹配呀！	69
1	每天晚上读一点，心情很轻松，有时候会不自觉的笑出来。还了解了一些日本的事情，挺不错的。	43
1	强烈推荐影迷们要看这一布从头到尾让人不能呼吸.该片影音效果都非常棒值得影迷们去收藏,.	43
1	以图画、动画的方式诠释音乐，给孩子的印象非常直观。不管是否对孩子理解音乐有帮助，但至少孩子将音乐记住了，而且喜欢看。	58
1	可以留给儿子孙子看的书	11
1	卓越终于有货了，但价格就吓怕人了，不敢出手啊。	23
1	很生动,有内容.	8
1	前两天在卓越买了本张草纫笺注版的，后来感觉没有赵、冯版的详细。打算再买本这个，最近好迷饮水词，等降价，忍耐~	54
1	虽然已经降了点儿，但是还是贵，锐意才7790.	23
1	我在网上下载过一个，挺好玩的东西，不错建议大家先从网上下载一个免费的使用一下~	39
1	和另外一本一起买的，超值！至于具体如何，你自己看看就知道了，相信我，相信你自己！	40
1	孩子们天籁的声音，草原的宽广在整张专辑中表现的淋漓尽致。	28
1	已经看了多半了，和ExcelHome其他的书一样，很不错，很实用，一定会把08精粹的其他书都买来看的	50
1	现在的正版代理商已经被逼疯了，光盘再怎么加密也会被盗版商破解！没办法，只有用线上击活这招了！极度鄙视买盗版的玩家！好游戏就应当买正版支持一下！	71
1	五折，我就买	6
0	什么时候有书呀，等了好些天了。	15
1	我打算买时，却在超市里看到比他便宜的价钱，就退了。卓越退东西还是很让人满意的。所以我常常关顾卓越的东西。也常常会买的。毕竟是不跑腿，还送家嘛	70
1	收藏尚品	4
1	虽然剧情很俗，人也很俗~~~但是，有我家菲就是好片！哈哈	28
1	DVD的质量很不错,并且意外发现是D9的碟(&gt;7G),尤其是DOlBY和DTS音轨,非常耐听	49
1	本人非常喜欢两位歌者,都是唱功了得之人,如果再收录多一点歌就更完美了.	35
1	刚要买怎么涨价了？为什么波动这么大，消费者权益缺失，对卓越很失望。一直在这购物，这次很失望商家的做法！	51
1	帮她凑齐一整套！！	9
1	很喜欢以前的老片子，是一种抵达心灵的享受	20
1	新蛋现在卖1358.00 ：）京东价1366.00持续关注！盼卓越快调价！	37
1	刚上大学就开始用芝麻开门的软件，价格实惠还是正版，质量不错而这个盘的帝国时代又是经典之经典的游戏，很好玩！	53
1	很实用的一本书！！！喜欢啊	13
1	正在看，还不错。	8
1	卓越发货很快，昨天下的单，今天上午就到了，神气阿！！手机还可以，那个价格，有这样的质量我已经很满足了。	51
1	快点上C版吧……	8
1	这本书挺不错的  实例也挺好的	15
1	买下来收藏的。	7
1	书的感觉的舒服 但原以为有全本 其实只有102篇 不过都是传颂较广的 所以可以接受	41
1	96集的电视剧，看起来不觉得长，情节很紧凑，跌宕起伏，太经典了!收藏	34
1	抱着尝试的心态卖的，但是很好，没有让我失望，唱功一流。要对卓越提一点意见，我收到的时候，碟片外的塑料包装盒已经碎了，幸亏碟片没碎，下次要注意啊！	72
1	请问这个是正品吗？会不会速度很慢	16
1	碟的包装爆了~	7
1	虽然是老片，但画面很清晰，还带隐藏字幕功能，值得收藏。	27
1	比我想象的大些，风力还好，做工也还可以，噪音也还好	25
1	快些有货吧,我们很需要这本书!!!!!!!考研要用到的，望卓越体谅我们的心情啊……………………赶紧啊	50
1	但音色不太好	6
1	书很精美。。纸张也不错。有随赠DVD和镜头手册。我是个入门选手，好好学习一下~~	40
1	由于全是老唱片 音质肯定差强人意的。所以喜欢发烧友的朋友别进了，如果你对京剧有研究，不妨买一套自己好好研究下了。	56
1	虽然每篇都很简练,但一切都是从生活出发.在里面看到很多自己的影子,产生很多共鸣....好一句知易行难	50
1	虽然做起来不读起来难，但是还是本不错的书，习惯关键还在于培养	30
1	还原演唱会，震撼现场，动情演唱，绕梁旋律~~~更加期待7月28日演唱会早日出碟~~	41
1	不错，特别是那张电影原声。	13
1	很有哲理,我很喜欢!	10
1	陈蕙老师多年专注于女性瑜伽和孕妇瑜伽的研究，多次开设孕妇瑜伽教师培训，并在多个妇婴医院开设过孕妇瑜伽课程，是大家的热爱瑜伽老师。	64
1	虽没有前面好，还是值得一看！	14
1	Thank you for the professional VCD!!	36
1	经典,尽管有点老	8
1	写得不错，还没全看完呢	11
1	孩子很喜欢。虽然她不太关心情节（2岁），但是很喜欢小兔子跳舞的形象;-)印刷非常精美，不过性价比欠佳	50
1	儘管有中華書局馮統一，北京出版社張秉戍，北京古籍出版社的《納蘭成德集》。始終還是覺得上海古籍出版社這個本子最好。所以買了本送朋友。	65
1	我想问下，有人说扩展版的质量不好，买过的人，质量如何？	27
1	女儿很喜欢看，片子质量也不错	14
1	音乐很不错，虽然相貌很普通，但是歌曲打动了我	22
1	跟天龙八部一样，包装的很好，就现在来看是可遇不可求的好东西了，毕竟已经不出版了！	40
1	我感觉很好,如能把产品再详细介绍一下那就很有市场份额了.	28
1	非常喜欢  可太贵  如果200-300块钱 我一定买一套 2000有点夸张了	39
1	声音好听，值。	7
1	我们班都在买《笑猫日记》	12
1	特价的时候买的。	8
1	这游戏还可以。	7
1	不仅看不出区别，而且连具体的配置信息也没有，不好下手啊	27
1	为什么不和贺岁版一起出，明明就是一套嘛	19
1	对于老人来讲易懂，使用方便。缺点就是容易掉，买了两个HJ-005和HJ-106，可惜都掉了现在又缺货。遗憾！	54
1	我在塞宁开的店里面买的，25一张，邮费12~~我很晕，我不知到这里也有，白白花了12元邮费，并且也没有签名	53
1	我很喜欢的歌手，她没有美丽的外表，但她的音乐却可以穿透灵魂。	30
1	一直都很喜欢小S 喜欢他们的《康熙来了》和《大小爱吃》小S敢说和聪明机智的主持风格一直让我羡慕不已。	50
1	还没补货？何时开始补货？我们很急	16
1	很好听哦	4
1	喜欢she，喜欢有关他们的东西，有点盲目。^_^  不过说实话，音乐真的还不错。	40
1	一辈子能有多少个梦想？重要的是你还记得吗？在坚持吗？当我的人生走到尽头，我希望也像RANDY一样，无悔人生！	54
1	好听是可以安安静静听的歌，悠扬又深情。	19
1	没有波澜不惊的情节没有恩恩怨怨的爱仇，有的是你我一样的今天明天。电视看过几遍了也许是太老了现在不播了，买一份留着。	57
1	就是包装不是很好，货到的时候包装已经破了，还好碟片没什么问题	30
1	诙谐、有趣，孩子也可以从中学到不少人生的道理，用来给孩子学习英语也不错	35
1	一看見有貨隔天就下訂單了結果當天就沒了又要我再等五一沒書看了````	34
1	每首歌由小朋友来唱，充满童趣，且歌词念一遍唱一遍，便于孩子学习。建议购买！	37
1	赠品都没有了还买198不考虑了	15
0	强烈要求降价～～～～～降价！！！～～～～～～～	23
1	值得观看	4
1	原来只是为了魔笛花腔而买，后来发现都很好听，非常值得，美中不足就是声音有点小，呵呵	41
1	包内都包括什么啊 希望能解答 还有双图是都5年免费升级还是怎样请详细说明	36
1	买来大号纽扣电池，国产的（5元），非常方便的界面！终于可以不用看电脑这么小的屏幕了，太爽了！效果及其棒！	52
1	如题，5星推荐	7
0	看过此人在百家讲坛的演讲，简直就是垃圾。	20
0	CD中的曲目和包装上的完全不一样，怀疑是盗版。卓越要给个说法啊！	32
0	我买的盘不知怎么了，只第一首歌有许巍唱的声音，从第二首歌起就只有音乐，没有歌声了，不知为什么，看样是盗版的。	54
0	卓越的书价现在已经不便宜了，运费优惠的标准也在提高，越来越失望	31
0	没看过此书，不过作者倒是蛮吸引人的！	18
0	这个东东很难搞耶  不像普通的CD一样 就是听歌  要上网 搞这个 搞那个 还是搞不掂	43
0	大家别买了 过度包装 赠品垃圾 影响清晰度一般 和我电脑下的rmvb竟然一样	38
0	我在贵处购买的该DVD，看的很好。但有一问题不知应如何处理，即：最后一集（第23集）大半部分看不了！！！！！！（定单号为：2019876 ）	70
0	一看就是资料拼贴，胡编乱凑的书。骗骗外行而已。所谓专家徐蕴华也是给几千块钱买的挂名！	42
0	可悲啊，怎么就买不到正版的呢？！ 强烈建议卓越 严格控制货源，从源头杜绝 盗版！	40
0	买回来子机就是坏的，一点兴趣都没有了，请不要购置这款电话，真正是垃圾产品！！	38
0	我买的这台w10型号的子母机一台，还加买了一个分机，是一拖二。使用时老有杂音，不如以前我买的别的品牌的那种好用，质量一般。	61
0	实在搞不懂，好好的cd为什么非要用dvd盒子来装，很好看吗?这样的cd坚决不买！！！	42
0	这个碟子是不是只有歌放的，没有电影看的······	25
0	此书不适合初学者而且有的章节写的很随意，感觉就是杂文	26
0	前两天看还是12.3元了，怎么涨价了？准备买，看看还是算了吧，等等再说。降价吧。	40
0	质量有严重性问题。放不出来。不大点东西，没时间找你们。也就算了。	32
0	可以提高自己的欣赏能力,每幅画背景介绍得引人入胜,也算不错啦.不过卓越的商品价格很不稳定,今天是26.1,明天就不一定了...所以尽快下订罗.这也充分体现卓越对于定价方面很没有原则.	91
0	除掉内容制作风格过时不说，画面质量太差，根本就是VCD，却硬要贴上DVD标签唬人，是我最鄙视的行为。价格也不算便宜，建议不要买！	64
0	我全部听过了,不觉得非常好,不是象说的那样好。	23
0	印刷很不好错别字很多字体大小多不一样	18
1	我找了那么久的片字终于找到了，买高兴啊	19
0	怎么没有赠送qq秀的可刮涂层	14
0	没想到家佳听书馆又推出新产品了。《百年风云》是单老先生的又一力作。这其中包括两个部分，是“鸦片战争”和“太平天国”。要想了解这两段历史的人听这部评书再好不过了。  这部评书真的很好。	91
0	全文翻译太鸡肋了，基本没用，即时查词也不是很方便，如果能提供去掉全文翻译的版本就好了	42
0	太早的碟了,有些失望	10
0	我购买了上下两册，今天到货，定单上注明上下册都有光盘，但是到货后确都没有光盘	38
0	内容只能说还算不错，画面4:3的、画质粗糙，更可气的是：这是给孩子的东西，那个塑料盒子居然是有毒塑料（气味非常刺鼻难闻），厂商真是丧尽天良！	70
0	讲的太空了，听他培训都快睡着了	15
0	里面影像就20呀，其余全是p3	15
0	到现在还没有送来！真是的！还vip会员呢！！昨天2点下的单子！！！！！！！！	38
0	郁闷啊，TV版所有的片头片尾都删了，而且画质不清楚，还不如买盗版或自己下呢55~~不适合收藏	46
1	真的是很好的音乐。	9
0	听了告戒决定不买了，现在的商家有的真是太坑人！	23
0	这款机子是移动定制的，麻烦卓越客服改一下，以免误导。谢谢！	29
0	这东西是DVD还是VCD是不是应该介绍一下？有几国	25
0	我看了介绍，可惜没有乐团和指挥的信息， 而这恰恰是非常重要的。此外，这个版本并不完全，至少在第三幕里它没有“俄罗斯舞曲”。	61
0	拖拖拉拉的节奏，夸张造作的表演，没有深度的剧情，这也能称之为“温情”？	35
0	想购买哑铃，但样品太少！	12
0	昨天5500，今天就6188，一天一个价格，卓越做人不厚道	29
0	本来没对画质抱有很大希望，以为起码也是个VCD标准，结果满怀欣喜的把碟放出来后差点没郁闷死，画质不是一般差，几乎可以说是没法看，比80年代的老录象的效果都还差，完全破坏了心中美好的回忆，遗憾、郁闷	98
0	卖得比新加坡还贵！！！卓越够黑的！！！	19
0	水分有点大，不推荐。	10
0	我一直都挺支持韩寒的，他的书一直都有买，当初确实觉得他很有见地的，但后来出的书，除了冷嘲热讽之外什么都没有，如果只是发牢骚的话，是个人都会写	70
0	光盘的质量不好,很卡,不流畅.	15
0	说实话，不知道是不是录制的问题音质还没我刻的好，包装还有损坏……卓越啊，麻烦你多注意注意包装问题吧，这事我第二次碰上包装损坏的问题了	66
0	薄薄几页，内容空洞，	10
0	要不是嫌麻烦，我早就给退回来了还不如在网上下个rm格式的呢	29
0	今天从卓越网麻订购的金立手机H26到了，令人气愤的是并没有所说的收音功能，而我看中的正是这点啊，，，，，，	53
0	只能装一次的，只能激活一次，唉……	17
0	感觉音质不太好,不知道为什么这东西还能拿出来卖,随便网上下的都比这个好,上当了	39
0	还想一起买的！可是等了很多天都没有	17
0	泰盛文化显然是欺人＂太甚＂！这么烂的国配都敢拿出来卖！合法的＂盗版＂碟啊！	37
0	本来好好的一部影片，想通过网上购物来买点实惠的。没想到发过来的货就像是给人家看过后不要的舱底货。包装破烂，装碟的内胶套还是用订书机钉固定的；碟面上有明显的长久放置的套面压痕，有的碟连机器都无法读取。这是什么质量啊！！！！！！	112
0	等了很多天,就等普通版发货了!!!!	18
0	考虑清楚再买吧，有一种上当的感觉	16
0	游戏不是游戏，动画不是动画的	14
0	我今天收到了刚买的碟子，可是放到电脑里为什么不能播放啊？真着急啊？能帮忙解释一下么？	42
0	我是这样感觉的	7
1	从精神上,我们需要这种音乐从物质上,我们喜欢这个价格的正版	29
0	我买的碟最后一片读不出!fan a................	33
0	觉得这类的心理学的书籍，还是太泛了不过精准，难道真的可以把人简单的分成9类吗里面讲的9类人都是单一极端型的，可是现实生活中很难找到这样性格分明的人	73
0	这台机器看起来不错，但用起来不太方便，而且方向键尤其不好用！！！	32
0	不感兴趣。	5
0	首先此书质量太差了：错别字多、图片简陋、制作粗糙、印刷不良。其次，书中说的方法缺乏科学依据，让人觉得不可信。第三，全书内容非常少，感觉出版社完全是在卖纸！	77
0	我07年10月份买的时候还是79一盒呢,一下子就涨到90了	29
1	作为生活在南方的沈阳人，听到家乡熟悉的声音，听到习惯的幽默感，感觉无比的释然与放松，全力支持小沈阳，强力推荐此碟！	57
0	其实总共十册加起来还不足1000页，有一种上当的感觉！不过也不算贵了，纸张还可以，既然是套书，就应该有套装的盒子，居然没有！希望编辑还是把页数改过来，每册大约90页，一共十册！	88
0	好不容易火烧赤壁却破音  而且有些被删了	20
0	娇柔做作到了极致的书一为郭敬明繁复到了极致的文字一为张跃然除了ons什么都都不剩的所谓心灵	45
0	我晕！我买了居然不能安装！	13
0	一直寄來說要評論.本來不想擋人財路的.要我說那我就說這是我有史以來買過最差的DVD.這根本是盜版的.不過很便宜.算了以後要買大陸的東西前.我會慎重考慮	75
0	那么多评论都说质量有问题，问什么不下架，难道放在上面还要让更多人买了上当？	37
1	不光是唱，演的也非常好，有的听也有的看 ：D	22
0	加个外纸盒多出去7-8块钱,这纸盒是什么做的这么值钱?出品商有点说不过去啊	37
0	原来看介绍的时候有DVD花絮的，结果货到了，想投诉的时候发现已经把介绍页面都改了。真是失望，摆明骗人的……	53
0	这书全是空话大话，没什么实用价值和参考价值，上当了。	26
0	夏新也采用MTK平台了吗？国产手机的最后一道防线了~	26
0	本来想买一个的哪知被删了二十多分钟多谢提醒	21
0	为什么没有彩页？？ 只有两张英文歌词纸？ 怎么回事？ 怎么联系你们啊？原来我记得有免费服务热线的，现在怎么找不到了？ 如何联系退换货啊？？ 我是你们多年的忠实买家，这样对我太不厚道了！！！	94
0	看了“6DVD”以为是DVD机播放的，可却是MP4！看了“中英文对照完整剧本”，以为真是，结果是扒下来的“台词本”！绝对退货。希望卓越帮助消费者把好此类关。	78
0	还是我错觉吗？感觉这季有点不伦不类，丢失了刀刀本来的风格，文字太过繁琐，画风越来越朝几米靠拢。。。	49
0	如题！说明书越说越让人糊涂。	14
0	光盘中有很多马赛克···哎 看的时候很费劲	21
0	刚买了，画质还可以，但字幕不全，偶尔又有一段，一会儿又没有了，看得我郁闷，没字幕，有些言语没听清就难以理解。还有就是价格太高，有点后悔买了。	70
0	内页纸张的外侧（与书脊相对的另一侧）要么是没有切边，要么就是用九齿钉耙切边的，参差不齐，凹凸有致，简直惨不忍睹。卓越怎么能把这样的书发给顾客呢？？	73
0	文笔太差，文章很不好	10
0	垃圾。需要极大的耐心才能看，实在太差。	19
0	买了一个，怀疑是假的，去专柜问了一下销售人员，说盒上的防伪码应该是每行的Aupres 都会缺两个字母，但是这盒是完整的，打开颜色也不对，请大家注意防伪	75
0	用一种小女人的心态来解诗，简直是糟蹋．这是真正爱诗的人做的吗	30
0	结构比较乱,不知所云...此外,内容写得不够细,没有实质性的东西,废话比较多...	41
0	最不看好这种教人怎么怎么样的书了，过于世故，弄的每个人都跟个奴隶一样。	35
0	书的味道很大，很刺鼻，对幼儿不好吧	17
0	美国Amazon才买不到20美元，泰盛在封面上加几个汉字就敢买175元人民币，过分了。	43
0	之后束之高阁，不能说难听，反正是不想再听	20
0	怕弄错...	6
0	不喜欢小美人鱼2，没有1好看~2的任务形象太没创意了，特别不喜欢她的头发变成黑色（当然我绝对不是讨厌黑色，就当前人物形象而言的）了，感觉好邪恶的~~！不过版本质量还是不错的~	87
0	很早就订了，订的时候写22号有货，还以为年前能收到。现在居然写缺货，要26号才有货还比官网少送水晶，早知如此就在官网订了，也不差那个快递费第一次用卓越订游戏，实在是很失望	85
0	介绍说有中文字幕，怎么没有的？	15
0	比较花哨，适合高手，但高手也用不着买这个啊。。。	24
0	不好...   只能这么说.  我是看了美剧 Lie to me 根据那里面的技术指导就是本书的作者的名气来买的.  但是买了之后觉得这书对我们非专业人士仅仅感兴趣的人来说.  差太远了期望.  不好.	101
0	实在看不下去....	10
0	本以为跟越狱一样是mp4格式的，买回来一看才知道是mp3格式的，确实是我本人没有看清，包装盒上也写的很清楚。但是还是对宣传的效果很失望，建议以后mp3,mp4的字体有明显区别。	88
1	很显然，作者在事业上成功了，经过了很多的风风雨雨，饱尝了文中的世态炎凉，但作者成功了，于是告诉我们：什么样的人是主管欣赏的人？	63
0	这次包装的时候没有放好，给我折坏了，5555555，气死我了	30
0	有黑屏问题	5
1	靓颖加油！支持！	8
0	这本书的好处在于，通俗易懂，好读。但问题在于，营养太少。只吃速食，对身体不好。注意：其中的英文、中文，都有错误的地方。编辑大人，书都重印好多次了，怎么新版中还不改正错误呢？要打PP了！	92
0	买了,风格多样,有震撼,伤感,多情,在安静的时候听最好,	28
0	密封的盒子里少了支笔！	11
0	既然没有货了，为什么还不进行采购？	17
0	里面的人不怎么好看，基本上我非常少练这个操，练得最多的还是在超市里买的《四合一瘦身操》效果好很多！	49
0	卓越欺诈！要求双倍返还！	12
0	《月亮忘记了》。这本书是否可以改成——朋友刀刀之月亮忘记了？？这样画东西可真没意思。	42
0	王老师是不是已经江郎才尽了，这本书就是以前书的重新组合，扣这十二时辰的帽子，讲的还是掌纹，我还以为有什么新的东西那，买了以后，真是后悔。	68
1	难的的佳作，适合反复听。	12
0	个人感觉田战义最好的作品是《秘密列车》。另外李鑫全先生的三国确实很棒，给我印象最深的就是他背诵《大雾垂江赋》那一段，风范儒雅，至今难忘。	68
0	赶紧降价吧，58元还差不多～～～	16
0	只勉强看了窈窕淑女和第凡内早餐，实在卡的厉害，而且没有原声，有点失望	34
0	不能播放，能退货吗？	10
0	我想要的是全曲演奏DVD而不是英文的随访录	21
0	前两天还是10279的，怎么一下子又11530了？这价格没谱啊！	32
0	我买回来的手机nokia5000  如果没有电话电池只能用2天，有几个电话的话一天就没有电了，我现在后悔死了。	55
0	要是你不想杀人的话，别买。没有强壮的身体，你学了也没用；即使你有了强壮的身体，你也不敢学，除非你想下辈子把牢底坐穿	57
0	它用的是一款国产的Newplus系统，好像市面上都没有这种系统的软件可以下载，也就是说，除了它机器自带的软件外，就没有别的免费的软件了。	68
0	二十一号订的,到今天还没影,卓越怎么搞的啊`~?!有没有货所一声啊!让人等的心烦!!	42
0	明显是冷炒饭 商家圈钱的手段	14
0	一个正版就400块,一个盗版10块,自行刻录的5块(一个光盘的价格加电费).盗版才是爱国的表面,这是来自美国垄断的暴利啊.	61
0	我拿到的是旧书!!!!!!!!!!里面有被胶布扒掉的痕迹!!!原来是圆珠笔写的名字!!!!!!!!!!!!!!!!!!!!!卓越很过分!现在还越来越贵!!!!!!!!!!!以后我再也不来买书了!!!!!!!!!!	106
0	怎么都放不出来呢？？？？？？？？	16
0	太简单了，骗小学生的	10
0	前几天买的江民2009杀毒软件今天收到了，没时间查收结果到家发现包装里没有军刀更离谱的是里面没有杀毒软件只有一本说明书，也太骗人了还挺相信你们的，也请相关部门给个说法，也提醒大家不管多信任卓越还得仔细查收才行	104
0	就是踏步训练啊...	10
0	初回版是不是44。4元的那一张！以后可否补送给我们啊！比如送海报啊！谢谢~	37
0	额。。。这游戏剧情太简单了，几乎不用什么操作，偶尔需要你做个选项，基本上没什么可玩的，高端的玩家慎选。	51
0	我越看越觉的这个不是晴空的作品~文笔一点也不细腻，而且整篇文章的剧情毫无新意真的觉得这是晴空的作品大家要慎重	54
0	最近两次送书都有封面撕裂的现象 这次读库的硬封面不光撕开了 还压折了 这就是卓越的服务么？	45
0	书很薄，印刷很粗糙，CD不清晰，不值得买	20
0	收到货没用几天充电器就坏了,拿去客服,人家要求保修单上要有商家的盖章,这个4折腾了好几个月才给我盖上	50
0	只可惜没有图像	7
0	海尔手机是垃圾，用售后的话说，买海尔手机是自找麻烦。	26
0	发音很不标准，一个还是中国人。本来还以为类似VOA一样的，很后悔。	33
0	我是因为他写的一首夜宴主题曲才来看看，很喜欢夜宴主题曲的那种风格，但是拿到这盘光碟的时候，就发现已经是有划痕的，然后里面的内容也是我不太能够接受的东西，我个人认为是一种接近纯原生态的东西，脱离了流行色彩，个人不能欣赏	108
0	今天收到了CD，看到包装，哭的心都有了，真是……太粗糙了。	29
0	光有曲子没人唱歌 就算是卡拉ok也得弄个双声道是不是阿 买的那叫一个悔！	36
0	内容太乏味 动画也不生动 小孩一点不喜欢	20
0	质量太差啦  错误太多了	12
0	价格有点贵，降价后再买。	12
0	以前，我从来不听所谓的“摇滚”每天除了流行还是流行在一次偶然的机会里我看了李婉婷导演的《北京乐与路》，连看N遍，深受震撼特别是中间的摇滚插曲如《晚安，北京》让我数度热泪盈眶。	87
0	非常好的正版,可是怎么就是不能买了啊?超出可购数量!@	27
0	书很老了，而前单词太容易。。。。适合基础普通的小学生看的	28
0	为什么没送杯垫啊.还有我为什么安装不上啊?	21
0	看宣传，心动的不行，用了之后发现真的没有效果。。。失望ING！	31
0	早买的了，送了朋友，同时自己还可以转到笔记本里听，非常棒。	29
0	这套盘的音响效果实是太差了，简直是无法忍受与侯宝林、刘宝瑞的相比有如天上地下，像这种质量的也能发行，是对马老先生作品的亵渎。	62
0	歌曲一般。不是想象中的旋律。听着会不耐烦	20
0	降价后就买	5
0	很失望的作品。大概关于爱情的讨论很难再出新意？	23
0	没多大用处	5
0	我的CD机都读不了，可换别的盘就没问题，肯定是母盘质量不好导致的，真是偷工减料！对鸿艺唱片很失望！	49
0	。。。。。。。。。	9
0	盖子盖不上锅，没想到苏泊尔的质量也这么差，也懒得换了，失望！	30
0	我是冲着仙剑买的这东西。完全看不到画面，个中原因网上都有，就是想收集而已。建议那些纯粹想玩游戏的朋友还是去网上下吧，破解版的比这东西省心多了。	71
0	画面烂的可以！游戏还巨难！	13
0	气泵不好用。	6
1	非常好。值得收藏。	9
1	经常出去旅游，回家后自己可以处理一下图片。感觉效果真好	27
1	帕尔曼自己也是犹太人，整张CD弥漫着人性的温暖。适合静下来的时候仔细聆听，这种音乐不会让人觉得过时或肤浅的。	54
0	琵琶相有点像是中国的班德瑞，应该是属于New Age风格的。背景音乐相对于琵琶的声音有点喧宾夺主了，过于强势。买这个CD本想欣赏琵琶自身的味道，有点失望。	77
0	很早以前在电视上看到就想买了，如果启蒙科普节目都可以做得这么好，中国的小孩子不会那么笨了，呵呵！我想请问配音是不是原来电视上播出时的那个配音，那个配得很不错，如果是就好了	85
0	早就填写了到货通知，也收到两次通知到货，可是打开链接，就又已缺货，是否网站出错？请答复。	44
0	听前三张盘都很好，可到了第四张就成了空盘了，第五张也什么都没有，让我很生气！要求退货！	43
0	网上随处可下的网络小说而已~~	15
0	为什么啊，149的话不是和官网价格一样了啊~	22
0	白等了那么长时间，结局太敷衍了，好多东西都没有交代。。。	28
0	里面的评价都是针对实际的例子来的，首先对于别人的事我一点都不感兴趣；其次，别人的例子和我的还不一定一样，都不能对照来看；都准备捐出去了	67
0	我最近在這訂的所有東西都是這樣都訂了4天，竟然還沒處理實在過分	31
0	这个东西只会按摩眼皮，没有一点用！	17
0	价钱不贵，但是听不清唱词，后期合成的伴奏声音太大了。不建议收藏。很是遗憾。	37
0	安徽不怎么地出版社有点盗版去了	15
0	宝宝不是很喜欢听	8
1	我星期五订的，今天就收到了！高兴死我了！而且里面有18首歌，不是17首，可惜还是少了一首TONIGHT，还少了一首跟宝儿合唱的FWW。	67
0	作为礼品送人的，第一次用新机不识卡，已过保换期。无奈送专修店，机子虚焊。大牌机的尴尬！堵心！！！	48
0	刚买还没有收到，就降价了，亏本	15
1	很有道理	4
0	装到DISC2就说文件损坏，怎么办？	18
0	买了10多天了，用了3次。每次用都感觉脸要被烧掉的感觉，刺激的不行！接着烧了几分钟后脸就没有感觉了，估计脸也麻木了。而且用完后额头上连续长了几颗痘，皮肤也越来越粗糙，严重怀疑是假货！！！！！	95
0	盘太卡了，电脑就不能看，DVD机卡的要命！	21
1	质量好 喜欢的不会后悔的	12
0	拆开包装，碟片中圈处存在1CM长裂纹。我现已不敢在贵网站购买CD。	33
0	所有的评书有哪部比得上单老的，《白眉大侠》的，太经典了	27
0	不是我不支持国货啊，这款手机我才用了3个月，主板就坏了，看到的建议换吧！我已经绝望了！	43
1	韩庚很帅，演技也不错！舞蹈更帅气！加油！	20
0	网上可以免费下载的RC版也拿来卖钱？？？如果卖6块钱，想省点下载的电费的可以考虑。	41
0	那个MP3在电脑都听不了,白买了	16
0	在没拿到书的时候我以为这本书会和GREENSPAN那本自传一样。但是，当我看到邮件时，再一拿。哇塞，好重啊。感觉无忧所值。呵呵	63
0	选择这本书开始只是因为书名，感觉挺有特色，可在细读它时明白了那花花世界中让人会有一片天空、一片土地将心永久的“禁锢”！	59
0	本来说19号发货。现在20号了还没我的TWLIGHT盒装本来20号到货的。现在居然推迟到7月！这是欺骗消费者	54
0	你们的宣传推广页上这个的价钱是49，怎么这是59呢？	26
0	昨天下的单,和同学一人订了一本,共两本,每本单价53.3今天过来一看,天,降价了,降的还不少,一下变成47了呜呜.......	63
0	这个完全是由一个外行人翻译的嘛！！！他做的只是用他的英语知识把原文翻译过来，但是一个学术性书本哪能那么翻译！！！而且最后的翻译者与作者的照片显然是合成的——漏洞百出！！	84
0	第一个CD内容与目录不符合，有种受骗的感觉。	22
0	顺便说一下，如果股市都像08年这种走势，这样的所谓股票基金大全更是没有任何使用或参考价值，一是因为资料过时过烂，二是因为这些说股票基金的黑嘴及其碟片的出版发行者也不可能预先知道国家的相关政策，他即使在那里说也是瞎说一通！	110
0	卓越怎么这样：东西一旦卖的好就立马涨价！今天刚准备买，竟发现涨了近40	35
0	内容很差，不值70多块钱，比10块钱的都差，一点都不好玩！	29
0	支持盗版（便宜），抵制正版？（太贵）。	19
0	外形和功能都不错,就是一直会死机,来电话就重新启动致命不良.	30
0	本来以为会是中里八人关于身体经络如何调理，但是这第二部多是网友的留言之类的，感觉有点就是攒出来的，没看过一，不知道是不是也是这样，总的来说有些失望	73
0	这个价格太低了 应该至少60.00才合理 要涨啊 不然怎么对得起 你们熏黑的良心呢	41
0	拼凑之作，应景之作，无他	12
0	书是好书，我前几天买了一本，但书的的质量也太烂了，北京发的货，不是不合格的书，就是盗版。这次买书对卓越很失望。	55
0	同事那有个破解的，用过几次．．．还不错．　呵呵　　有闲钱的时候考虑买一个	36
0	最小说每次都有一个订阅单，调查单和一个月卡，可是这次怎么没有月卡，也没有订阅单！！那个月卡很重要！！！怎么能这样呢！！！请予以回答！	66
0	买了也没有看，浪费料，感觉很差，薄薄的一个包装	23
0	卓越的音像商品还是应该控制一下质量的，特别是关于婴幼儿的东西，商品名与实际内容不对，质量也不行。这么多年一直喜欢在卓越网购，也向很多朋友做了推荐，希望卓越引起重视。	82
0	为什么比京东的要贵的多呢？	13
0	不好，音质很差，不知道是不是我运气不好，买了３个碟，只有一个能听，这块也是听了很难受，声音时大时小，特别讨厌	54
1	该套合集中的第一集中新加入了很不错的大陆配音，可惜第三集的字幕依旧与正片做到了一起，离5分就差这一点。	51
0	没有什么鉴别的标志来区别正版跟盗版，感觉很不好！买了又后悔了！	31
0	最后，我不说了，忍无可忍，垃圾鼠！	17
0	生不逢时，用不起！	9
